RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22,7/31/22,8/31/22,9/30/22,10/31/22,11/30/22,12/31/22,1/31/23,2/28/23,3/31/23,4/30/23,5/31/23,6/30/23,7/31/23,8/31/23,9/30/23,10/31/23,11/30/23,12/31/23,1/31/24,2/29/24,3/31/24,4/30/24,5/31/24,6/30/24,7/31/24,8/31/24,9/30/24,10/31/24
121697,351,Columbia Heights,neighborhood,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,128365.92297981174,128068.74762415187,128789.86536292784,130073.2125686815,132475.08610971607,135140.92558330516,137923.39425403406,140341.7418065162,141610.44490258626,142167.16365828752,142715.9450318608,143450.59200579353,144052.02686260655,144409.05115828128,144830.9451618656,145870.79909592145,146951.12700266045,148183.4369973522,149275.08624052632,150602.60595920865,151816.42537217983,153271.48692630974,155509.10414831355,158887.67044472994,162754.79898607184,165997.78881179218,168984.4587534829,172149.55209695033,175323.2903993784,178881.17045692555,181431.78198654528,184559.10454916477,187150.9837098359,190841.01428852617,194290.8098012449,198056.20447174736,200649.55730470782,203161.48760593132,205693.58223618192,209850.9676113508,215491.6034306196,221868.4266229119,228031.79883456105,232928.17207274216,236590.10177148963,240401.06668039365,243682.89570932192,245946.20190740027,248184.6814197436,250308.23211349067,254696.79571131058,259450.11051315698,265212.33193160425,270501.48912737024,276131.3209404789,281318.5667,287262.6923286254,294386.5769,301361.6732246054,306169.0223233381,307883.3194052721,311501.34052662953,317595.62941161636,325341.9470379271,330991.7974346198,335121.3125054334,338929.83292730787,345006.1509765515,351254.47683132277,356904.55422548455,360484.2451085047,363491.09810343786,366596.9518066805,369348.8184659463,371625.33228209784,373201.6029823232,373622.68357921625,373769.11754022684,372956.7318,372662.9991709531,372646.79895094543,372185.34704036824,370690.0807061678,368264.5097472384,366472.1286383345,367118.88350895426,368393.6208908141,369441.2510912651,370100.6146076839,370657.44227422605,372065.5195913617,373193.34011730057,374544.5824571106,376149.0003,377983.66210379807,379627.0138788311,381257.89304460486,382700.91445683944,382507.71440624405,380565.1867165733,377792.3248678033,375830.02194904565,372875.97307719453,369409.27667741774,366397.2241054515,365259.0922524438,363576.62385045347,361930.8628874749,362553.3734820446,364954.11415676534,366099.5123230244,364467.7232463471,361693.89729881455,361441.5591716948,360331.6251215278,358981.40124892903,356169.2508117464,354139.6604984766,354359.48304411327,356331.15370986675,359021.26675778924,360477.98754220735,361383.16501343297,363588.96046321915,366688.2124804272,368978.6996816744,369793.91572130256,369782.5218477268,369191.5298291769,367311.01753514283,364996.16080002644,364493.0439917338,364291.71814631583,363983.37710271234,362973.5574751229,362661.7765735118,363147.3930945257,363376.5932299453,364310.5636848863,364504.7205999749,365838.7186615287,366872.6489414354,368574.38043830794,369155.96496586665,370167.1694160436,371430.00600318145,372829.8264015021,374078.0111363146,375810.40026396094,378389.70469175634,381925.9900810484,385862.4604829468,391148.17118317453,397176.0333820672,403947.2678634843,410717.6422806138,416235.7899264232,420186.8163828293,421906.9218771816,423771.00690966536,426687.3793154604,431268.7693190341,436122.25116758683,441220.1841438317,447587.3033050135,455038.18908765836,461588.16835964035,466459.3643193666,469453.26529668533,473075.3123085038,476201.04248815094,479903.5595372676,482679.71502058354,484865.51646455185,487044.9956237078,489269.6475823866,491678.95285574946,494411.8812,497821.9035536253,501639.63749641686,504365.0142146658,505523.65165069024,506013.1640391043,506839.77026215894,508518.6120844367,511556.15509451024,516050.7283674322,521325.85412469413,527225.5716301217,532478.2909873772,536945.4482037802,539671.2744425596,541349.0743737518,542662.7980185308,544012.4732127524,545142.0248708186,546008.6927975393,546390.7637821577,546965.5090779752,547797.3736012444,548332.5832828189,549353.4441304835,551111.9231904304,554231.7044069603,556033.5530396174,557116.4933202061,557231.2023277577,558864.9113176087,560019.9093,561847.3969058061,563688.6762625497,565562.6900469431,567481.4336686413,568678.5888818015,569962.1672228151,571976.5103358813,575731.1153625213,580074.7488424325,584157.2571613478,586497.3104838042,588855.0361839435,590283.1282124898,592069.4881234086,593453.0159039459,594884.7843530838,596197.7513034242,597803.6705662654,598779.6087,599525.9392670792,599770.9515,601623.4125554034,603960.8483143008,605562.1344892954,605157.2929791491,603946.0744400722,602838.7378263294,602020.5892047257,602212.8545,602856.6934909425,604197.2591543718,606063.1323984317,609521.6288953098,613870.3498422201,618121.2785676202,619954.8663808521,619911.0286,620199.1827887854,622660.9614919262,627458.7809064499,631631.3009,635528.4175485327,638044.1230200412,639660.6151238028,641210.3118,644256.1645146514,648350.0173093461,652880.4159321153,656611.3276854065,658421.2241924292,657176.7421504583,654443.18,653157.7164881405,653855.9053989951,655162.5551,657660.7312129677,662825.4193162228,671008.1813480634,678148.9912988468,681453.8246233274,681007.2251,677148.5245038932,671773.1907834857,664473.4214647808,659049.0898689205,654462.9377265566,650735.1513484869,647115.1628529631,644722.4075457581,643396.9898326925,642441.1413457711,641498.8698205771,641440.3453750758,642815.1744065356,645399.2264076485,647650.9630913214,648536.8830503513,647637.3612867935,646032.7972301379,644170.0479832211,644019.0644236291,644743.6896523961,645270.3094804583,643357.8819,638786.0795289055,634370.1811893051,630870.528,630434.5351,630304.5918403639
121685,387,Capitol Hill,neighborhood,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,209056.18926545803,210394.9926458439,211524.64960201053,213891.9557013381,216414.98188338906,218399.04064681102,220553.73714661482,222204.79731230927,224227.6868133069,225423.83974870876,226477.70900788635,228104.6651608375,230429.29545607383,234030.28533465668,238867.1255982731,244163.59289317208,249602.42007482148,254710.2147366792,260104.20010546237,265590.60078290966,271558.6173693295,277895.1860048933,283875.3797193488,288869.13653496274,292651.71828807023,295798.4061662909,298414.42154337943,302996.6989198486,309082.50223690487,316430.72538882814,323298.12290438736,329246.4764986247,333878.3396942762,337579.6449507733,342022.4715816662,346772.5926253898,351170.5858573795,354759.7725823363,357974.50747641706,361140.6430766829,363592.7530199783,366871.5714293376,370623.3176602071,374663.8248377878,378422.4879,382901.7013016715,387493.1524376704,391927.2162894407,396625.9002795036,401534.5039238359,408163.08158432395,415021.8974555082,422566.84339533444,430546.8612474715,439950.25012245635,448874.2102391492,458232.4259,468117.26923559204,477983.1954167396,484516.8210928257,486683.4441501012,490439.2654115087,496312.8975934654,505823.0762122122,514038.60332135996,521760.71977798553,529252.4544054142,537550.4851067717,545099.4904550939,550843.2943722567,555626.4240157792,560387.8452157574,565247.2527884227,569560.3858595878,574314.9688389157,577869.1930581206,580565.4400057377,581259.1376018975,581062.5552145614,580985.0800495404,580613.7364,579461.7310578995,577385.7673917114,574685.5475518216,573578.5256345727,574506.4443513653,577025.4511587358,579130.6979696396,580479.0804592856,581024.7345624869,581611.8898333886,582250.6444995898,583012.7921068021,584193.9896383896,585139.4495637822,585711.7906995185,585382.1035100486,583319.7691712131,580933.9216527375,578821.6172579533,577123.7871563286,575570.6828,573066.3349840137,569934.8410577654,567750.0524129766,567173.4222519831,567754.6052384696,567232.6566003155,565048.8632620597,562785.6018916664,560118.9831,558061.5685701921,554900.4529434956,553164.9930988381,551472.8369,550716.6126133554,549634.6935731522,548731.0205474709,550524.9560390488,553882.5203640849,556605.1589732011,556562.0679222011,555424.4891723081,556069.1599260011,560060.2838206046,565115.6415210436,568880.4178116318,570266.1366802029,568456.4749358563,566035.4826546517,562912.5761859094,563510.0667357944,562034.1172139068,560982.1657232814,557855.3036534814,557243.9237172771,557285.7918822415,558183.6803,560099.6629893405,561768.4398755403,563576.6425135068,564287.3771920839,564607.4250643783,563180.2394110371,562364.1323,561842.6257882494,561974.9132930053,562602.5851052124,564617.9828524074,568374.9868,572601.7962549608,577193.4250892953,582893.3940276176,590679.3359069355,599260.4147729109,608070.5422,615331.4595330069,620420.8891735486,622577.8301385669,623864.4167046455,627340.1714839541,633691.1681958067,640542.6541114656,646509.5868252033,653506.0323214327,660686.4104987412,666794.0419977362,670500.7940478156,673924.5880750543,678749.5194249243,681825.3574840832,684669.4134291344,685709.3272003307,687442.5967953872,689068.5959,691401.5374504853,694827.9264,698271.6696177177,702010.4036564125,705772.5182043026,709798.9508630404,712702.1848284971,713144.4812,712203.9517283578,711013.5166151961,711523.6104,713530.7419130406,716841.8566599468,722350.1253,729299.6579586315,735644.3836,740175.0866429111,743403.9440497654,746790.6784,748984.5769536995,749728.8464344557,749886.4452958073,749266.0932350568,748519.6429827772,747680.3947609212,746834.0202918667,747236.2088890969,748764.3146145496,752843.8212804847,756692.5663472585,760431.5292743291,763439.2995025426,767713.2915968496,771326.8272769969,774760.9760909263,776303.7478751997,776360.4388054606,776137.6147351091,775839.1321940087,776629.2082192572,779313.4752525523,785372.9329726632,792575.8981,799477.5543673827,803088.6469523421,805630.5832818846,806485.5075465377,807345.1221,808544.1373945564,809988.0594,811867.127,814093.3936903608,815965.7781339701,819029.5454,821671.3273303973,826664.4552861525,830711.3462679136,832827.9514500251,832291.9530796079,831195.5217592133,830874.0915898377,830638.3188995174,830928.9327868186,831961.8394473749,833991.3631630102,838843.5893450063,845816.8113472803,854937.6330140074,864696.6245056804,871319.8270553137,872887.7254302615,871641.4436842254,872591.1908,877160.2945724769,881194.6180076818,885657.4183699493,889088.9589558127,891102.1662314894,893382.618,898534.0481672398,906901.2615692831,917504.3425330439,928776.5091,936975.9496804237,939973.5766401952,938572.8322738396,937391.7547058542,936761.8390823901,936085.4747677903,936344.4159035076,940673.7448471207,951808.5608979288,964085.6649291689,972182.2407516614,973121.9813833038,966942.3023780402,956152.5340215751,941887.3121937014,932006.3632418498,927161.2139817085,925015.1402,924458.3277742201,924417.2050095126,925263.2444682261,925629.0411,926169.9713150542,927929.6059579706,929819.7644880763,930342.9101109247,928499.1759808501,925590.1465340698,921434.6051899599,917633.8481194234,913032.4446157352,910925.9613,910974.6203,911809.0444453644,910670.8446424035,906407.4781264309,902717.5462679212,900470.6813,902069.7207974693,903311.5270144698
121774,740,Petworth,neighborhood,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,141216.81784003283,140755.0432919925,140859.13751626664,141266.49280064946,142262.9538,143434.9955809298,144778.5305756768,145709.0369513002,146057.41890510826,145619.62573671408,145007.25623457078,144823.1782538107,144865.20425159624,145549.2498107536,146642.72883404288,148328.57693574397,149939.17766113885,151389.74366275707,153336.3787888323,155770.47280908623,158063.76228918077,159636.838,161132.08268146435,163234.37080744692,165646.78987525284,168125.62006207192,169901.99457037254,171800.52072166395,173898.4664247118,176901.38820236735,179053.16316610706,180252.47472439255,181075.0677001654,183546.71154323395,187789.50774149084,191948.78715789443,195807.84798978976,199062.51451581894,203323.73300799096,208317.14010383456,213857.87131462377,218644.18874659794,222381.69282970938,225737.05520302066,228962.75335500436,232175.59958633035,234372.59680578703,236096.7849749975,238130.82082629894,241155.09318035934,244638.35968950638,247544.91094447311,250764.26969705182,254597.55426450237,260430.8920319411,265434.9756182272,270747.7104310412,276700.9556419808,283827.0775763154,290475.98444869294,294910.39399114833,299648.90606387594,305171.60118781467,312397.8688,319075.13734695385,325923.8889352518,332812.9552074144,340620.73464539874,348455.9780351795,354848.35579582263,360004.1076678496,365011.26229978184,369898.9645283879,373733.21847200114,377018.3758116613,379600.3304412958,382041.5233185031,382669.84238604706,382529.3573572358,383194.5020422147,384018.67092372006,384106.9129402452,383580.7165054103,383600.10820694733,385132.5631,386894.93515280704,388344.67420824175,389148.5146,389528.3011914652,389294.0888928382,388575.02564617136,386890.9555400882,385081.6474861514,383706.5303425617,382774.32109248795,380286.10403355333,375895.63464259036,370474.88060212065,365544.58092795295,361543.8283896164,358465.9073864974,356097.8920107961,353222.8578991643,349306.69224980386,344942.07419043896,341542.23230290035,338430.5246,334799.5135326789,332258.85456779046,331187.5990417742,330385.04451066774,327132.8995732952,321766.3412,316971.93764447834,314136.5318834081,313830.7852,312733.21157991997,309524.5115934958,308712.2975323584,311868.2574484051,315382.0187952589,314573.5635,312525.8405298511,313242.8681217954,317366.7750842791,321563.8593346832,324967.9790501504,327958.27516462916,329944.1839012462,331962.30541189184,332148.7868178713,334023.1267799561,332901.5200554869,331075.5314544202,326925.0764940401,324732.1515451164,322530.70959794294,319905.50870037515,317311.01246795926,314458.1673232746,312366.27066990704,309969.31949663535,307609.80786859646,305423.14542840706,306186.6000185448,308922.64223041455,312100.8337315463,313375.56310495146,314203.2743984549,315342.2820259594,317201.4448079488,320465.51514353027,326297.1849719155,333325.9681480164,339710.42883983784,344503.44373099325,347969.1535343859,351465.9405869268,353895.53038621973,357043.90080654155,361811.0722,368259.8376894244,374917.62331125623,381027.79229231336,388897.2256655333,398091.58076355077,405968.7482631562,411375.3916434511,414859.4233614218,418485.5320759043,421590.6929332008,425504.39011412364,430474.8482116773,436448.7562543124,442565.38528609736,447202.7256524704,451253.24921050033,454781.30955123896,458322.1207,461784.76751373085,463560.3398547328,465584.36980492546,466333.5868361622,468433.5425493119,469630.82998000336,472356.56658684387,476087.05443001585,480506.99933023425,485808.4141895703,490698.0608772857,494850.58711611666,497288.0882831413,499050.2807108862,502054.44541821274,504369.4827907069,506480.0203763431,508953.8084483489,512678.6414932496,515606.7574228207,517277.75556432334,518980.2754845433,522218.524,526842.9977213951,530943.3787,533406.2299183048,535006.3025330069,536549.2092424105,538518.0147189122,540033.3082439742,542414.9118027706,545181.6642515705,546843.2105373576,547472.4588213598,547338.6120741557,548298.7832738223,549813.9840677128,554078.2621925686,559917.5658639377,568446.5996978824,575463.9825244189,581961.3443687515,585732.0039,588725.4911286178,590523.5693337546,591792.5320259255,592539.4230651065,593865.6740972875,593535.8922873959,593648.7935787482,593875.5772460393,597656.0330509576,602309.5494569098,605432.6454776556,606424.6083312263,606869.2035,607729.4879237694,609106.2563,610447.1536223232,611961.6716518648,612302.5416695917,612774.6256279674,614819.1903026102,619664.7279,627001.0747410365,631591.9344,633214.3297921465,634005.1241372941,638239.4486570545,645137.3036668897,651887.7611060491,659068.9541750667,665259.6790316334,670398.5467825619,675505.3752747807,682146.0858701019,690142.9861234049,699086.8811261867,708372.8701213357,713617.2782485038,714272.0850300286,710338.0516556959,706925.2583116043,703274.9419024367,700254.9759964029,701461.1446440886,709269.9363640212,723312.3991,736176.6924,743720.1422352213,744761.1291675748,739851.3085474182,731264.0079,720285.1371845888,712091.8137684045,706038.5797245152,701346.5004937941,697220.7514240503,694451.0185153651,692353.8590863594,690130.0928103776,687337.2197332005,685799.8854808817,686174.2613864908,687695.7747382045,688969.8852569564,688739.5402,686256.5058191492,683272.6141761413,679801.1203328143,678476.0870426596,679018.3699199151,679949.4209189509,679388.1554126982,675121.8824848764,669955.6067,663863.0464575473,661105.8662794763,659101.1367115459
121668,816,Adams Morgan,neighborhood,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,167995.62672448743,169099.91628650343,170452.2942461962,173272.7397829167,176282.7962971014,179060.84738682245,181300.72260306193,183672.34260369817,186106.9715649169,188122.96435848702,189835.58350522222,191441.81742009605,193575.77814709922,195561.9697670668,197561.24446241735,199782.20474179814,202302.5238172603,205184.00104617255,208330.32577630004,212114.6648882233,216065.63703027312,220413.5252431828,224135.8174207505,227347.5975396322,229876.70997232766,232762.24857590688,236142.68798615158,239921.7304241902,243614.6038406586,247371.1533336061,251059.21583626038,254841.84420411568,258480.8448253096,262738.31679141877,267594.0777680774,272884.93709879514,276986.25242034486,280192.18415107834,282611.65389273566,285079.6737,287651.37720134325,289948.26820570545,292165.8876242295,294238.17476280424,296888.3161536805,300544.0378270743,303782.5676288067,306989.70856223913,309965.06052301946,313283.441,316627.16607710085,320762.0623423964,325891.1583350098,331658.00737981877,337629.5592914894,343323.7959266754,350234.55518590595,358325.8106122448,366438.1514359797,372225.16165122093,374756.0084155222,377848.8717912769,382307.7663722851,388687.35227080155,393632.3968,398225.4982582236,402442.43992157496,407560.14140381897,412097.0323734077,415748.7871,419103.0390082142,422381.2747849249,425565.2924996123,428257.8038471818,430292.9297278033,431739.72787913884,432232.19619877293,431459.2875148876,429042.89215417026,425735.92182722216,422456.8058,419444.80987634836,416596.7160551374,414462.3482990856,413261.2010346038,414005.9209916081,414543.76164021174,415043.2440024452,414605.2898913077,414303.73028709233,413969.13278253056,413973.01259220974,414785.92187685246,416484.6930153356,418066.24165450555,418882.9663679201,419556.9721,420725.0980044636,422098.4519416814,423046.07171122165,423013.40782668773,422349.3939877346,419576.9692,416753.15129345335,413834.0737588373,412940.8663650463,410879.77063454036,408777.1527846311,409917.7548,413013.4648038042,415622.00126691046,414652.3462040651,412161.62263991847,410760.6323225256,409654.3062,409178.6072703512,409268.8446801114,408152.0455573876,406465.1154369305,404955.5352095855,405043.09421003005,405879.1072608272,407089.5526522331,409603.0202,414359.9129047541,419349.92211542296,421900.96102831495,422277.0704882597,419928.2423279543,416948.7821439517,413489.07564683905,411731.7638478826,411531.1135762722,412723.4042049116,414128.85430616135,414223.1505579965,413474.51899580896,412648.95139739104,413523.5436987297,414399.1960538405,415703.9431,416320.94721389265,417321.6292841467,417237.55005881056,417270.61726112367,416699.58439539495,416232.0643047986,415837.7972276604,416148.9030721174,417538.96750561305,420361.8543029328,423463.60858931276,427451.4189826614,431610.8449295554,437154.2556135393,442771.22402730654,447211.3077116976,449853.2238033323,450642.08448796376,451313.3103143593,452732.8464906804,454819.2573,456287.2031211971,457834.7937506856,460581.1331187857,465414.22105686733,470063.1351839192,473490.3594767258,475080.49716415344,476815.9271075849,478988.3547095127,481505.05833550286,483075.9967811171,483181.2419521141,483176.5312478505,483272.55794531136,483987.50787240925,485478.6072400327,487800.29620623746,490710.3930979441,491786.59927229205,491204.8501658992,489795.9086565892,488826.14248073817,488988.1605228835,489823.53066418273,491908.8444727234,494110.51156836544,496565.37940063054,499392.4577994647,502574.73572619556,505591.9405191938,507229.46962817776,508330.8556,509169.9277176911,509869.72309845715,510080.5289558107,509445.5918563918,508903.39154320006,508534.7851040158,508213.1405,508656.8722402204,511196.0163,515201.85349133884,517782.5519515904,518387.1634909669,517653.3145891239,518877.24038781243,519936.5526278401,522303.277,524035.3217006577,525481.3425871296,526586.5579,527208.9286388556,528004.6981431638,529493.2889396941,531729.9350972242,534735.6662528104,538398.7455,542047.7254010938,545572.0477032685,546551.2819,546588.5628,545573.4571455802,544993.5465822998,544760.4328495722,545638.1699845471,547085.1354939804,548296.6293997538,547969.1836,547475.6796389351,547781.6101778046,548881.5255607138,549829.1938876272,550565.7424246628,550699.3919049663,550072.0752,549368.0298598633,549331.7492179683,550517.4101599086,553118.0379503142,556793.4998386878,560932.6439550234,563620.5703204975,565168.8728742081,564839.2003521295,564822.2981,565217.4674204086,567317.3879336583,569229.1607980257,570831.9259531213,571512.6810084773,571299.6847288013,570500.4701109777,570750.1993408477,572216.8383951989,575017.7318300096,577699.3570147437,580248.8739661679,581973.6320789853,582478.9189626575,583772.1085297652,586511.9806738716,589877.9632870416,591171.5879037738,591581.8600586829,592566.3725,594152.6169949755,594686.5807718518,593637.6085405193,589630.2075,583837.8143,576673.5559,572321.6036246362,569744.9556259761,568832.2914419762,567670.0424474573,567257.2095453999,567135.8607231672,567448.8468245458,568324.9243,570034.8077577777,573136.2489598221,577016.6335945672,580549.9171,582800.382,582989.9304023565,582018.6396778208,581187.4075897237,581224.9316154746,582268.7665635595,583166.1239880668,583306.0664140753,581452.2812087898,579612.3519042837,578123.4101758766,579435.4862,581161.0599910951
403481,890,Sixteenth Street Heights,neighborhood,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,164864.7328836845,164404.98960520083,164708.47547848686,165689.59218107662,168648.21825446413,172479.1211928977,175492.0280271125,177532.40002380023,178556.42109666983,179008.11699865013,179478.65112595403,179769.35515172398,180298.04391312273,180150.80056336537,180473.25563135804,182092.0548146849,184581.3677166051,187449.17437043355,190796.81444840087,194335.1819247353,198296.5661035565,201676.02459335595,204630.92991354255,207718.38,211480.3292313475,215258.8869262213,218113.74767502933,220421.43948987895,222734.66811494646,225293.3034421012,227913.57945523752,230184.3856703151,232954.34211106529,236790.21101962324,241589.64032561317,246062.7030450818,248354.34824275968,249747.82723718032,249766.0540056877,251617.49705019104,253774.87678964905,257655.18696283267,261808.4862702974,266778.6578063005,270997.7235467109,275002.56357202964,278699.1466,282282.0666096544,285812.11999113666,289442.538,294424.89533929736,299555.53559064795,305861.2181925554,312488.54922388634,318918.59145856363,324607.41914591484,330240.2322541936,337203.3526248796,343342.5756496393,347777.8387887114,350769.222,356666.44720219244,365602.136,375239.6792170625,381254.50691401865,384260.5827061149,387245.2069,392192.0507257798,399154.2174,404626.6652466273,410016.17694460065,414435.78354511113,420040.2697578689,424921.4443055857,428552.87154214474,431458.6056978687,432255.5109805497,433807.1361201182,434668.4490282219,436701.04025008087,436868.5748506325,435712.2860906415,433177.36313530133,431657.3176540292,430872.0857549026,432800.5879768689,437363.3726086831,442077.74656597077,446076.3417683661,447175.8544728416,448251.2473165805,446928.5049955917,445135.81371427496,443925.3400325847,444833.21698671085,446084.4857823867,446617.76814578334,447134.1063826601,446520.1007348583,444450.74980859016,440036.5770528503,436105.20886015677,433354.4862750194,431851.3462353183,429885.90820819465,427521.8772502579,425249.08667107625,422972.19716363424,422869.7902152466,422396.4789152476,421799.9233337709,419960.9167162122,416633.0422,414709.61916380207,410234.2326664692,406519.9085292903,401951.1848313324,398475.4628404916,397957.9404846085,400505.26628645806,401333.88711398916,399319.9382512001,394628.6154750779,393791.82777014904,395370.5978723134,398603.23583693354,400575.96090621926,403013.4753693806,403363.44752555486,404871.66282461165,405806.78356746264,408185.37911817647,404411.8712542069,397844.97670981707,392820.3281452794,394707.32214051805,397356.495,397493.0711,396215.9517974311,395375.70866644447,394763.8932976397,392467.5377899804,390867.4759858071,390204.34202029445,392468.6674651823,394606.40281112725,395720.59473875817,395759.4416423682,397289.8788114993,400049.5110103789,403838.1344544355,408303.9227699549,415526.7199568252,423829.16172527196,431622.95877273584,437157.73390131205,441152.84046209214,444226.82657410525,445999.5540822128,447675.6594041905,451776.7410766745,458050.10600104736,465074.9749549934,471262.3290497555,478736.0518905337,487256.9222078803,495304.2622304103,500898.0541357443,505309.7810508763,510007.1167269267,514342.4412268298,518840.0417565508,523083.7843227173,526944.0580536495,530660.4363342108,533358.1336414263,537275.6752306839,540789.0416052196,544292.5338,546285.3017831785,547902.5482044826,549736.2778942456,550970.7528536032,552251.1776423239,553461.9721514215,556787.5652928568,561180.5240622853,565809.0505142636,571471.8764571821,577955.9903005578,584408.7263408102,588650.3191166905,591978.8586776679,595195.5838289013,597998.1152,598684.0157280762,599745.3320242347,600693.7798269048,601548.8722388205,600671.1234980827,600849.2489190999,603114.7295143019,607104.3026901874,610499.1304804154,612203.6448306515,612391.0232453739,612786.1922784287,613553.5143650904,615875.7243618519,618744.1327391559,621859.5163957942,623000.9161048044,623382.8685250394,623038.8806706261,624023.1777410356,626563.8704728297,632973.8079577694,639903.1394689883,647758.9205312432,652058.0758,656383.9903796624,658143.6708310297,660029.8528220028,661045.4423,662474.2223690827,663996.2435550481,665473.0591257499,665236.4493620222,665726.8434,666792.3676,670685.5680032173,674789.5483819335,677804.8459808119,679307.2230857242,679769.0511334821,679806.0994474491,679640.0479443986,680205.1242848838,681257.2105343966,682761.9897564049,684300.2536307365,688076.8077018015,694468.2852568632,701276.6960424726,704373.8015075475,704092.8590780006,705099.6671364732,710490.2664,718964.4034149147,727245.1702312734,735642.9237771309,743028.5212165521,749612.5390494181,755769.3595299716,762513.2513215413,770451.4179993878,779600.3771664748,789069.2158281837,794071.1220162977,792909.7107712865,788131.4997427635,784475.2825162386,782887.9140567473,782035.3713758917,785712.0993380882,794959.0221961313,810294.6036698547,824699.8454760611,833835.1094339419,835493.3213505888,829691.2742714443,820086.5901303004,808074.4538212534,799747.6449121261,793405.2156093377,788962.9315849493,785340.8216474048,783840.6605712267,783068.5531482614,782422.2247607593,780536.5323,779837.1289094384,780162.9644543304,781432.3586,781407.9560340518,779411.4189127657,776442.7097512119,773992.5332788592,771301.5471,770192.8587893223,770981.7971872151,773258.8124681651,774139.9845986553,771304.8472773997,767026.5881967334,762298.0124411527,761328.3299148477,760720.6225465877
