,OFFENSE,Name,YEAR,TotalNeighborhoodCrime
2740,THEFT F/AUTO,Capitol Hill,2023,1241
2741,THEFT F/AUTO,U Street Corridor,2023,518
2742,MOTOR VEHICLE THEFT,Adams Morgan,2023,896
2743,ROBBERY,Columbia Heights,2023,1833
2744,THEFT F/AUTO,Capitol Hill,2023,1241
2745,MOTOR VEHICLE THEFT,Adams Morgan,2023,896
2746,THEFT/OTHER,Capitol Hill,2023,1241
2747,THEFT/OTHER,Shaw,2023,1740
2748,THEFT/OTHER,Capitol Hill,2023,1241
2749,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2023,985
2750,MOTOR VEHICLE THEFT,NoMa,2023,420
2751,THEFT F/AUTO,Shaw,2023,1740
2752,THEFT/OTHER,Navy Yard,2023,776
2753,THEFT/OTHER,Columbia Heights,2023,1833
2754,THEFT/OTHER,Columbia Heights,2023,1833
2755,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
2756,ASSAULT W/DANGEROUS WEAPON,Columbia Heights,2023,1833
2757,THEFT/OTHER,Columbia Heights,2023,1833
2758,THEFT/OTHER,Dupont Circle,2023,924
2759,MOTOR VEHICLE THEFT,Capitol Hill,2023,1241
2760,ROBBERY,Columbia Heights,2023,1833
2761,MOTOR VEHICLE THEFT,Capitol Hill,2023,1241
2762,THEFT/OTHER,Sixteenth Street Heights,2023,985
2763,MOTOR VEHICLE THEFT,Navy Yard,2023,776
2764,THEFT F/AUTO,Shaw,2023,1740
2765,THEFT/OTHER,Dupont Circle,2023,924
2766,THEFT F/AUTO,Adams Morgan,2023,896
2767,MOTOR VEHICLE THEFT,Petworth,2023,541
2768,ASSAULT W/DANGEROUS WEAPON,Shaw,2023,1740
2769,MOTOR VEHICLE THEFT,Navy Yard,2023,776
2770,THEFT/OTHER,Columbia Heights,2023,1833
2771,ROBBERY,Sixteenth Street Heights,2023,985
2772,THEFT/OTHER,NoMa,2023,420
2773,THEFT/OTHER,Petworth,2023,541
2774,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
2775,THEFT F/AUTO,Capitol Hill,2023,1241
2776,THEFT/OTHER,Capitol Hill,2023,1241
2777,THEFT F/AUTO,Shaw,2023,1740
2778,THEFT/OTHER,Sixteenth Street Heights,2023,985
2779,ROBBERY,Anacostia,2023,275
2780,THEFT/OTHER,Dupont Circle,2023,924
2781,THEFT F/AUTO,Sixteenth Street Heights,2023,985
2782,THEFT/OTHER,Sixteenth Street Heights,2023,985
2783,THEFT F/AUTO,Shaw,2023,1740
2784,ROBBERY,Adams Morgan,2023,896
2785,MOTOR VEHICLE THEFT,Petworth,2023,541
2786,ROBBERY,Shaw,2023,1740
2787,THEFT F/AUTO,Dupont Circle,2023,924
2788,THEFT F/AUTO,Shaw,2023,1740
2789,THEFT F/AUTO,Shaw,2023,1740
2790,THEFT/OTHER,Columbia Heights,2023,1833
2791,THEFT F/AUTO,Shaw,2023,1740
2792,THEFT F/AUTO,Adams Morgan,2023,896
2793,THEFT/OTHER,Sixteenth Street Heights,2023,985
2794,THEFT/OTHER,U Street Corridor,2023,518
2795,THEFT F/AUTO,Capitol Hill,2023,1241
2796,HOMICIDE,Capitol Hill,2023,1241
2797,MOTOR VEHICLE THEFT,Anacostia,2023,275
2798,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
2799,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
2800,THEFT F/AUTO,Sixteenth Street Heights,2023,985
2801,ROBBERY,Shaw,2023,1740
2802,MOTOR VEHICLE THEFT,Shaw,2023,1740
2803,MOTOR VEHICLE THEFT,Navy Yard,2023,776
2804,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
2805,THEFT F/AUTO,Adams Morgan,2023,896
2806,MOTOR VEHICLE THEFT,Adams Morgan,2023,896
2807,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
2808,THEFT/OTHER,Navy Yard,2023,776
2809,THEFT/OTHER,Capitol Hill,2023,1241
2810,ROBBERY,Capitol Hill,2023,1241
2811,THEFT F/AUTO,NoMa,2023,420
2812,ROBBERY,Columbia Heights,2023,1833
2813,THEFT F/AUTO,Shaw,2023,1740
2814,THEFT/OTHER,Sixteenth Street Heights,2023,985
2815,THEFT/OTHER,Shaw,2023,1740
2816,THEFT/OTHER,Petworth,2023,541
2817,THEFT/OTHER,Capitol Hill,2023,1241
2818,THEFT/OTHER,Shaw,2023,1740
2819,THEFT/OTHER,Capitol Hill,2023,1241
2820,THEFT/OTHER,Shaw,2023,1740
2821,THEFT/OTHER,Adams Morgan,2023,896
2822,THEFT/OTHER,Columbia Heights,2023,1833
2823,THEFT/OTHER,Shaw,2023,1740
2824,THEFT/OTHER,Dupont Circle,2023,924
2825,THEFT/OTHER,Sixteenth Street Heights,2023,985
2826,THEFT/OTHER,Sixteenth Street Heights,2023,985
2827,THEFT/OTHER,Navy Yard,2023,776
2828,THEFT/OTHER,Adams Morgan,2023,896
2829,THEFT/OTHER,Navy Yard,2023,776
2830,THEFT/OTHER,Dupont Circle,2023,924
2831,ROBBERY,Columbia Heights,2023,1833
2832,MOTOR VEHICLE THEFT,Anacostia,2023,275
2833,THEFT F/AUTO,Columbia Heights,2023,1833
2834,THEFT F/AUTO,U Street Corridor,2023,518
2835,THEFT F/AUTO,Columbia Heights,2023,1833
2836,THEFT F/AUTO,Capitol Hill,2023,1241
2837,THEFT/OTHER,Capitol Hill,2023,1241
2838,THEFT/OTHER,Shaw,2023,1740
2839,MOTOR VEHICLE THEFT,Capitol Hill,2023,1241
2840,ROBBERY,Adams Morgan,2023,896
2841,ROBBERY,Dupont Circle,2023,924
2842,THEFT F/AUTO,NoMa,2023,420
2843,THEFT/OTHER,Navy Yard,2023,776
2844,THEFT/OTHER,Capitol Hill,2023,1241
2845,THEFT F/AUTO,U Street Corridor,2023,518
2846,THEFT/OTHER,Navy Yard,2023,776
2847,THEFT/OTHER,Dupont Circle,2023,924
2848,THEFT/OTHER,Columbia Heights,2023,1833
2849,THEFT/OTHER,Shaw,2023,1740
2850,THEFT F/AUTO,Capitol Hill,2023,1241
2851,MOTOR VEHICLE THEFT,Dupont Circle,2023,924
2852,MOTOR VEHICLE THEFT,Navy Yard,2023,776
2853,THEFT/OTHER,Sixteenth Street Heights,2023,985
2854,HOMICIDE,Sixteenth Street Heights,2023,985
2855,ROBBERY,NoMa,2023,420
2856,THEFT/OTHER,Adams Morgan,2023,896
2857,HOMICIDE,Petworth,2023,541
2858,ROBBERY,Petworth,2023,541
2859,THEFT/OTHER,Sixteenth Street Heights,2023,985
2860,THEFT/OTHER,Columbia Heights,2023,1833
2861,THEFT/OTHER,Columbia Heights,2023,1833
2862,THEFT/OTHER,Columbia Heights,2023,1833
2863,THEFT/OTHER,Columbia Heights,2023,1833
2864,BURGLARY,Capitol Hill,2023,1241
2865,THEFT/OTHER,Columbia Heights,2023,1833
2866,THEFT F/AUTO,NoMa,2023,420
2867,THEFT F/AUTO,Petworth,2023,541
2868,THEFT F/AUTO,Adams Morgan,2023,896
2869,THEFT F/AUTO,Columbia Heights,2023,1833
2870,ROBBERY,Adams Morgan,2023,896
2871,ROBBERY,U Street Corridor,2023,518
2872,THEFT/OTHER,Columbia Heights,2023,1833
2873,THEFT F/AUTO,Dupont Circle,2023,924
2874,THEFT F/AUTO,Shaw,2023,1740
2875,THEFT/OTHER,Sixteenth Street Heights,2023,985
2876,THEFT/OTHER,Columbia Heights,2023,1833
2877,THEFT/OTHER,Navy Yard,2023,776
2878,MOTOR VEHICLE THEFT,Shaw,2023,1740
2879,THEFT/OTHER,Navy Yard,2023,776
2880,THEFT F/AUTO,Capitol Hill,2023,1241
2881,ROBBERY,Shaw,2023,1740
2882,MOTOR VEHICLE THEFT,Petworth,2023,541
2883,THEFT/OTHER,Capitol Hill,2023,1241
2884,THEFT/OTHER,Columbia Heights,2023,1833
2885,THEFT F/AUTO,Sixteenth Street Heights,2023,985
2886,THEFT/OTHER,Adams Morgan,2023,896
2887,THEFT/OTHER,Capitol Hill,2023,1241
2888,THEFT F/AUTO,Columbia Heights,2023,1833
2889,THEFT F/AUTO,Sixteenth Street Heights,2023,985
2890,THEFT/OTHER,Shaw,2023,1740
2891,THEFT F/AUTO,Adams Morgan,2023,896
2892,ROBBERY,Capitol Hill,2023,1241
2893,THEFT F/AUTO,Adams Morgan,2023,896
2894,MOTOR VEHICLE THEFT,Shaw,2023,1740
2895,THEFT F/AUTO,Adams Morgan,2023,896
2896,THEFT/OTHER,Adams Morgan,2023,896
2897,ROBBERY,Adams Morgan,2023,896
2898,THEFT/OTHER,Shaw,2023,1740
2899,THEFT/OTHER,Columbia Heights,2023,1833
2900,THEFT/OTHER,Dupont Circle,2023,924
2901,THEFT F/AUTO,Capitol Hill,2023,1241
2902,THEFT/OTHER,Shaw,2023,1740
2903,THEFT F/AUTO,Adams Morgan,2023,896
2904,THEFT F/AUTO,Dupont Circle,2023,924
2905,ROBBERY,U Street Corridor,2023,518
2906,ROBBERY,Columbia Heights,2023,1833
2907,THEFT/OTHER,Capitol Hill,2023,1241
2908,THEFT F/AUTO,Capitol Hill,2023,1241
2909,THEFT F/AUTO,Shaw,2023,1740
2910,THEFT/OTHER,Shaw,2023,1740
2911,THEFT/OTHER,Sixteenth Street Heights,2023,985
2912,THEFT/OTHER,Capitol Hill,2023,1241
2913,ROBBERY,Petworth,2023,541
2914,THEFT F/AUTO,Dupont Circle,2023,924
2915,ROBBERY,Columbia Heights,2023,1833
2916,THEFT F/AUTO,Shaw,2023,1740
2917,MOTOR VEHICLE THEFT,Capitol Hill,2023,1241
2918,THEFT F/AUTO,Shaw,2023,1740
2919,THEFT/OTHER,Dupont Circle,2023,924
2920,ROBBERY,Columbia Heights,2023,1833
2921,ROBBERY,Capitol Hill,2023,1241
2922,HOMICIDE,NoMa,2023,420
2923,THEFT/OTHER,Dupont Circle,2023,924
2924,MOTOR VEHICLE THEFT,Petworth,2023,541
2925,THEFT/OTHER,Navy Yard,2023,776
2926,MOTOR VEHICLE THEFT,Adams Morgan,2023,896
2927,THEFT F/AUTO,Shaw,2023,1740
2928,THEFT F/AUTO,Shaw,2023,1740
2929,BURGLARY,Dupont Circle,2023,924
2930,ROBBERY,Shaw,2023,1740
2931,THEFT F/AUTO,Dupont Circle,2023,924
2932,ROBBERY,Adams Morgan,2023,896
2933,MOTOR VEHICLE THEFT,Shaw,2023,1740
2934,THEFT/OTHER,Navy Yard,2023,776
2935,ROBBERY,Sixteenth Street Heights,2023,985
2936,THEFT/OTHER,Capitol Hill,2023,1241
2937,THEFT/OTHER,Dupont Circle,2023,924
2938,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2023,985
2939,THEFT/OTHER,Adams Morgan,2023,896
2940,THEFT/OTHER,Columbia Heights,2023,1833
2941,THEFT/OTHER,Petworth,2023,541
2942,THEFT/OTHER,Capitol Hill,2023,1241
2943,BURGLARY,Anacostia,2023,275
2944,ROBBERY,Sixteenth Street Heights,2023,985
2945,ROBBERY,Sixteenth Street Heights,2023,985
2946,THEFT F/AUTO,NoMa,2023,420
2947,MOTOR VEHICLE THEFT,Shaw,2023,1740
2948,THEFT/OTHER,U Street Corridor,2023,518
2949,THEFT/OTHER,Dupont Circle,2023,924
2950,THEFT/OTHER,NoMa,2023,420
2951,BURGLARY,Capitol Hill,2023,1241
2952,THEFT/OTHER,Shaw,2023,1740
2953,THEFT/OTHER,NoMa,2023,420
2954,THEFT F/AUTO,U Street Corridor,2023,518
2955,THEFT F/AUTO,Columbia Heights,2023,1833
2956,MOTOR VEHICLE THEFT,Capitol Hill,2023,1241
2957,THEFT/OTHER,Capitol Hill,2023,1241
2958,ROBBERY,Columbia Heights,2023,1833
2959,MOTOR VEHICLE THEFT,Dupont Circle,2023,924
2960,MOTOR VEHICLE THEFT,Shaw,2023,1740
2961,THEFT/OTHER,Dupont Circle,2023,924
2962,THEFT/OTHER,Sixteenth Street Heights,2023,985
2963,THEFT/OTHER,Adams Morgan,2023,896
2964,THEFT/OTHER,Dupont Circle,2023,924
2965,THEFT/OTHER,Sixteenth Street Heights,2023,985
2966,THEFT F/AUTO,U Street Corridor,2023,518
2967,THEFT F/AUTO,Capitol Hill,2023,1241
2968,THEFT/OTHER,U Street Corridor,2023,518
2969,THEFT/OTHER,Shaw,2023,1740
2970,MOTOR VEHICLE THEFT,Capitol Hill,2023,1241
2971,THEFT/OTHER,Shaw,2023,1740
2972,THEFT/OTHER,Columbia Heights,2023,1833
2973,THEFT/OTHER,Adams Morgan,2023,896
2974,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
2975,THEFT F/AUTO,Navy Yard,2023,776
2976,THEFT F/AUTO,Shaw,2023,1740
2977,THEFT F/AUTO,Shaw,2023,1740
2978,THEFT/OTHER,Capitol Hill,2023,1241
2979,THEFT/OTHER,Columbia Heights,2023,1833
2980,ROBBERY,Anacostia,2023,275
2981,THEFT F/AUTO,Dupont Circle,2023,924
2982,THEFT F/AUTO,Shaw,2023,1740
2983,MOTOR VEHICLE THEFT,Navy Yard,2023,776
2984,THEFT F/AUTO,Dupont Circle,2023,924
2985,THEFT/OTHER,Dupont Circle,2023,924
2986,THEFT/OTHER,Shaw,2023,1740
2987,THEFT/OTHER,Columbia Heights,2023,1833
2988,THEFT/OTHER,NoMa,2023,420
2989,THEFT F/AUTO,Petworth,2023,541
2990,THEFT/OTHER,Adams Morgan,2023,896
2991,ROBBERY,Columbia Heights,2023,1833
2992,THEFT/OTHER,NoMa,2023,420
2993,THEFT/OTHER,Dupont Circle,2023,924
2994,THEFT F/AUTO,Shaw,2023,1740
2995,MOTOR VEHICLE THEFT,Capitol Hill,2023,1241
2996,THEFT/OTHER,U Street Corridor,2023,518
2997,THEFT/OTHER,Petworth,2023,541
2998,THEFT/OTHER,Navy Yard,2023,776
2999,THEFT F/AUTO,Shaw,2023,1740
3000,THEFT F/AUTO,Navy Yard,2023,776
3001,MOTOR VEHICLE THEFT,Capitol Hill,2023,1241
3002,ROBBERY,Sixteenth Street Heights,2023,985
3003,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
3004,ROBBERY,Shaw,2023,1740
3005,THEFT/OTHER,Columbia Heights,2023,1833
3006,MOTOR VEHICLE THEFT,Dupont Circle,2023,924
3007,ROBBERY,Capitol Hill,2023,1241
3008,ROBBERY,Sixteenth Street Heights,2023,985
3009,THEFT/OTHER,Sixteenth Street Heights,2023,985
3010,THEFT F/AUTO,Adams Morgan,2023,896
3011,MOTOR VEHICLE THEFT,Navy Yard,2023,776
3012,THEFT/OTHER,Columbia Heights,2023,1833
3013,THEFT F/AUTO,Sixteenth Street Heights,2023,985
3014,ROBBERY,Adams Morgan,2023,896
3015,THEFT F/AUTO,Dupont Circle,2023,924
3016,THEFT F/AUTO,Shaw,2023,1740
3017,THEFT/OTHER,Capitol Hill,2023,1241
3018,MOTOR VEHICLE THEFT,Anacostia,2023,275
3019,ROBBERY,Shaw,2023,1740
3020,THEFT/OTHER,Sixteenth Street Heights,2023,985
3021,THEFT/OTHER,Capitol Hill,2023,1241
3022,ROBBERY,Sixteenth Street Heights,2023,985
3023,THEFT/OTHER,Navy Yard,2023,776
3024,THEFT/OTHER,U Street Corridor,2023,518
3025,THEFT/OTHER,Sixteenth Street Heights,2023,985
3026,THEFT/OTHER,Dupont Circle,2023,924
3027,THEFT/OTHER,Dupont Circle,2023,924
3028,THEFT F/AUTO,Shaw,2023,1740
3029,THEFT/OTHER,Adams Morgan,2023,896
3030,THEFT/OTHER,Adams Morgan,2023,896
3031,THEFT F/AUTO,Columbia Heights,2023,1833
3032,THEFT/OTHER,Petworth,2023,541
3033,THEFT F/AUTO,Sixteenth Street Heights,2023,985
3034,MOTOR VEHICLE THEFT,Capitol Hill,2023,1241
3035,THEFT/OTHER,Capitol Hill,2023,1241
3036,THEFT F/AUTO,Columbia Heights,2023,1833
3037,THEFT F/AUTO,Dupont Circle,2023,924
3038,THEFT/OTHER,Sixteenth Street Heights,2023,985
3039,THEFT/OTHER,Capitol Hill,2023,1241
3040,THEFT/OTHER,Dupont Circle,2023,924
3041,THEFT/OTHER,Adams Morgan,2023,896
3042,THEFT F/AUTO,Petworth,2023,541
3043,MOTOR VEHICLE THEFT,Shaw,2023,1740
3044,THEFT/OTHER,Columbia Heights,2023,1833
3045,ROBBERY,Columbia Heights,2023,1833
3046,ROBBERY,Sixteenth Street Heights,2023,985
3047,MOTOR VEHICLE THEFT,Capitol Hill,2023,1241
3048,THEFT/OTHER,Petworth,2023,541
3049,THEFT/OTHER,Dupont Circle,2023,924
3050,THEFT/OTHER,Columbia Heights,2023,1833
3051,ROBBERY,Petworth,2023,541
3052,THEFT F/AUTO,Shaw,2023,1740
3053,THEFT/OTHER,Columbia Heights,2023,1833
3054,THEFT/OTHER,Adams Morgan,2023,896
3055,THEFT/OTHER,Adams Morgan,2023,896
3056,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2023,985
3057,THEFT/OTHER,Adams Morgan,2023,896
3058,THEFT/OTHER,Capitol Hill,2023,1241
3059,THEFT/OTHER,Columbia Heights,2023,1833
3060,THEFT/OTHER,Navy Yard,2023,776
3061,THEFT/OTHER,Capitol Hill,2023,1241
3062,THEFT/OTHER,Adams Morgan,2023,896
3063,ROBBERY,Capitol Hill,2023,1241
3064,THEFT/OTHER,Adams Morgan,2023,896
3065,THEFT F/AUTO,Dupont Circle,2023,924
3066,THEFT/OTHER,Shaw,2023,1740
3067,THEFT F/AUTO,Columbia Heights,2023,1833
3068,ROBBERY,Sixteenth Street Heights,2023,985
3069,MOTOR VEHICLE THEFT,Anacostia,2023,275
3070,THEFT F/AUTO,Capitol Hill,2023,1241
3071,THEFT F/AUTO,U Street Corridor,2023,518
3072,THEFT/OTHER,Adams Morgan,2023,896
3073,THEFT/OTHER,Columbia Heights,2023,1833
3074,THEFT/OTHER,Sixteenth Street Heights,2023,985
3075,THEFT/OTHER,Capitol Hill,2023,1241
3076,THEFT/OTHER,Shaw,2023,1740
3077,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2023,985
3078,BURGLARY,U Street Corridor,2023,518
3079,ROBBERY,Adams Morgan,2023,896
3080,THEFT F/AUTO,U Street Corridor,2023,518
3081,MOTOR VEHICLE THEFT,Petworth,2023,541
3082,THEFT/OTHER,Columbia Heights,2023,1833
3083,MOTOR VEHICLE THEFT,Dupont Circle,2023,924
3084,THEFT F/AUTO,Adams Morgan,2023,896
3085,ROBBERY,Sixteenth Street Heights,2023,985
3086,ROBBERY,Petworth,2023,541
3087,ROBBERY,Capitol Hill,2023,1241
3088,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
3089,ROBBERY,Sixteenth Street Heights,2023,985
3090,ROBBERY,Dupont Circle,2023,924
3091,THEFT/OTHER,Dupont Circle,2023,924
3092,THEFT/OTHER,Navy Yard,2023,776
3093,THEFT/OTHER,Dupont Circle,2023,924
3094,THEFT/OTHER,Columbia Heights,2023,1833
3095,THEFT/OTHER,Sixteenth Street Heights,2023,985
3096,THEFT F/AUTO,Shaw,2023,1740
3097,ROBBERY,NoMa,2023,420
3098,MOTOR VEHICLE THEFT,NoMa,2023,420
3099,THEFT/OTHER,Dupont Circle,2023,924
3100,THEFT/OTHER,Columbia Heights,2023,1833
3101,BURGLARY,Columbia Heights,2023,1833
3102,THEFT F/AUTO,Shaw,2023,1740
3103,MOTOR VEHICLE THEFT,Anacostia,2023,275
3104,THEFT/OTHER,Columbia Heights,2023,1833
3105,ROBBERY,Adams Morgan,2023,896
3106,THEFT/OTHER,Capitol Hill,2023,1241
3107,THEFT/OTHER,Shaw,2023,1740
3108,THEFT F/AUTO,Petworth,2023,541
3109,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
3110,THEFT F/AUTO,Adams Morgan,2023,896
3111,THEFT F/AUTO,Shaw,2023,1740
3112,MOTOR VEHICLE THEFT,Shaw,2023,1740
3113,THEFT/OTHER,Shaw,2023,1740
3114,THEFT/OTHER,Columbia Heights,2023,1833
3115,ROBBERY,Columbia Heights,2023,1833
3116,THEFT/OTHER,Columbia Heights,2023,1833
3117,THEFT F/AUTO,Shaw,2023,1740
3118,THEFT/OTHER,Petworth,2023,541
3119,ROBBERY,Adams Morgan,2023,896
3120,THEFT/OTHER,Columbia Heights,2023,1833
3121,THEFT/OTHER,Sixteenth Street Heights,2023,985
3122,THEFT/OTHER,NoMa,2023,420
3123,BURGLARY,Columbia Heights,2023,1833
3124,THEFT/OTHER,Capitol Hill,2023,1241
3125,THEFT/OTHER,Columbia Heights,2023,1833
3126,THEFT/OTHER,Dupont Circle,2023,924
3127,THEFT F/AUTO,Shaw,2023,1740
3128,THEFT F/AUTO,Columbia Heights,2023,1833
3129,BURGLARY,Columbia Heights,2023,1833
3130,THEFT/OTHER,Shaw,2023,1740
3131,MOTOR VEHICLE THEFT,Petworth,2023,541
3132,ASSAULT W/DANGEROUS WEAPON,Petworth,2023,541
3133,THEFT/OTHER,Columbia Heights,2023,1833
3134,THEFT F/AUTO,Shaw,2023,1740
3135,ROBBERY,Dupont Circle,2023,924
3136,THEFT/OTHER,U Street Corridor,2023,518
3137,THEFT/OTHER,U Street Corridor,2023,518
3138,THEFT/OTHER,Shaw,2023,1740
3139,THEFT/OTHER,Shaw,2023,1740
3140,MOTOR VEHICLE THEFT,Adams Morgan,2023,896
3141,MOTOR VEHICLE THEFT,Capitol Hill,2023,1241
3142,THEFT/OTHER,Columbia Heights,2023,1833
3143,THEFT F/AUTO,Dupont Circle,2023,924
3144,THEFT/OTHER,Adams Morgan,2023,896
3145,THEFT/OTHER,Columbia Heights,2023,1833
3146,THEFT F/AUTO,NoMa,2023,420
3147,THEFT/OTHER,Dupont Circle,2023,924
3148,THEFT/OTHER,Shaw,2023,1740
3149,THEFT/OTHER,Dupont Circle,2023,924
3150,THEFT/OTHER,Columbia Heights,2023,1833
3151,THEFT/OTHER,Shaw,2023,1740
3152,THEFT/OTHER,Shaw,2023,1740
3153,THEFT/OTHER,Shaw,2023,1740
3154,THEFT/OTHER,Petworth,2023,541
3155,THEFT/OTHER,Columbia Heights,2023,1833
3156,MOTOR VEHICLE THEFT,Petworth,2023,541
3157,THEFT/OTHER,Sixteenth Street Heights,2023,985
3158,THEFT/OTHER,Capitol Hill,2023,1241
3159,THEFT F/AUTO,Shaw,2023,1740
3160,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
3161,THEFT/OTHER,Columbia Heights,2023,1833
3162,THEFT F/AUTO,Shaw,2023,1740
3163,SEX ABUSE,Columbia Heights,2023,1833
3164,THEFT F/AUTO,Columbia Heights,2023,1833
3165,THEFT/OTHER,Shaw,2023,1740
3166,THEFT F/AUTO,Navy Yard,2023,776
3167,THEFT/OTHER,Columbia Heights,2023,1833
3168,THEFT/OTHER,Dupont Circle,2023,924
3169,THEFT/OTHER,Columbia Heights,2023,1833
3170,THEFT/OTHER,Dupont Circle,2023,924
3171,THEFT/OTHER,Capitol Hill,2023,1241
3172,THEFT/OTHER,Capitol Hill,2023,1241
3173,MOTOR VEHICLE THEFT,U Street Corridor,2023,518
3174,THEFT/OTHER,Adams Morgan,2023,896
3175,THEFT/OTHER,Capitol Hill,2023,1241
3176,THEFT/OTHER,Columbia Heights,2023,1833
3177,THEFT/OTHER,Shaw,2023,1740
3178,THEFT/OTHER,Adams Morgan,2023,896
3179,THEFT/OTHER,Capitol Hill,2023,1241
3180,THEFT F/AUTO,Petworth,2023,541
3181,THEFT/OTHER,Dupont Circle,2023,924
3182,THEFT/OTHER,U Street Corridor,2023,518
3183,THEFT F/AUTO,Sixteenth Street Heights,2023,985
3184,THEFT/OTHER,Adams Morgan,2023,896
3185,THEFT/OTHER,Columbia Heights,2023,1833
3186,THEFT F/AUTO,Sixteenth Street Heights,2023,985
3187,MOTOR VEHICLE THEFT,Capitol Hill,2023,1241
3188,THEFT F/AUTO,Shaw,2023,1740
3189,THEFT F/AUTO,Capitol Hill,2023,1241
3190,THEFT F/AUTO,Columbia Heights,2023,1833
3191,THEFT/OTHER,Dupont Circle,2023,924
3192,THEFT/OTHER,Sixteenth Street Heights,2023,985
3193,THEFT/OTHER,Navy Yard,2023,776
3194,THEFT/OTHER,Adams Morgan,2023,896
3195,THEFT F/AUTO,Shaw,2023,1740
3196,THEFT/OTHER,Shaw,2023,1740
3197,THEFT F/AUTO,Shaw,2023,1740
3198,MOTOR VEHICLE THEFT,Navy Yard,2023,776
3199,THEFT/OTHER,Columbia Heights,2023,1833
3200,BURGLARY,Adams Morgan,2023,896
3201,ROBBERY,Navy Yard,2023,776
3202,MOTOR VEHICLE THEFT,Shaw,2023,1740
3203,MOTOR VEHICLE THEFT,Capitol Hill,2023,1241
3204,THEFT F/AUTO,Capitol Hill,2023,1241
3205,THEFT/OTHER,Adams Morgan,2023,896
3206,THEFT/OTHER,Columbia Heights,2023,1833
3207,THEFT/OTHER,Sixteenth Street Heights,2023,985
3208,THEFT/OTHER,Columbia Heights,2023,1833
3209,THEFT/OTHER,Capitol Hill,2023,1241
3210,THEFT/OTHER,Columbia Heights,2023,1833
3211,THEFT F/AUTO,Columbia Heights,2023,1833
3212,THEFT/OTHER,Shaw,2023,1740
3213,THEFT/OTHER,Adams Morgan,2023,896
3214,THEFT/OTHER,Petworth,2023,541
3215,THEFT/OTHER,Dupont Circle,2023,924
3216,THEFT/OTHER,U Street Corridor,2023,518
3217,THEFT/OTHER,Columbia Heights,2023,1833
3218,THEFT F/AUTO,Columbia Heights,2023,1833
3219,THEFT F/AUTO,Sixteenth Street Heights,2023,985
3220,THEFT F/AUTO,Shaw,2023,1740
3221,THEFT/OTHER,Shaw,2023,1740
3222,THEFT F/AUTO,U Street Corridor,2023,518
3223,THEFT/OTHER,NoMa,2023,420
3224,THEFT/OTHER,Capitol Hill,2023,1241
3225,THEFT/OTHER,Petworth,2023,541
3226,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2023,985
3227,THEFT/OTHER,Columbia Heights,2023,1833
3228,THEFT/OTHER,Dupont Circle,2023,924
3229,THEFT F/AUTO,Navy Yard,2023,776
3230,THEFT/OTHER,Sixteenth Street Heights,2023,985
3231,THEFT F/AUTO,Navy Yard,2023,776
3232,THEFT/OTHER,Dupont Circle,2023,924
3233,THEFT/OTHER,Columbia Heights,2023,1833
3234,THEFT/OTHER,Shaw,2023,1740
3235,THEFT/OTHER,Columbia Heights,2023,1833
3236,THEFT/OTHER,Columbia Heights,2023,1833
3237,THEFT/OTHER,Adams Morgan,2023,896
3238,THEFT/OTHER,Shaw,2023,1740
3239,ROBBERY,Shaw,2023,1740
3240,ROBBERY,Columbia Heights,2023,1833
3241,HOMICIDE,Columbia Heights,2023,1833
3242,THEFT F/AUTO,Shaw,2023,1740
3243,THEFT F/AUTO,Shaw,2023,1740
3244,THEFT/OTHER,Dupont Circle,2023,924
3245,THEFT/OTHER,U Street Corridor,2023,518
3246,THEFT F/AUTO,Navy Yard,2023,776
3247,THEFT/OTHER,Capitol Hill,2023,1241
3248,THEFT/OTHER,Adams Morgan,2023,896
3249,THEFT F/AUTO,Capitol Hill,2023,1241
3250,ROBBERY,Anacostia,2023,275
3251,THEFT/OTHER,Adams Morgan,2023,896
3252,THEFT/OTHER,Columbia Heights,2023,1833
3253,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
3254,THEFT/OTHER,Adams Morgan,2023,896
3255,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
3256,THEFT/OTHER,U Street Corridor,2023,518
3257,THEFT/OTHER,Navy Yard,2023,776
3258,THEFT/OTHER,U Street Corridor,2023,518
3259,THEFT/OTHER,Dupont Circle,2023,924
3260,THEFT/OTHER,Columbia Heights,2023,1833
3261,THEFT F/AUTO,Capitol Hill,2023,1241
